Test motor Data
q1,q2,q3,q6,q7
7.0056,45.3379,23.684,4.37013,0.384194,
7.0056,45.3208,23.6013,4.37308,0.387305,
7.0056,45.3129,23.5305,4.37648,0.387747,
7.0056,45.3121,23.466,4.38037,0.385354,
7.0056,45.3199,23.4091,4.38432,0.381175,
7.0056,45.3354,23.3549,4.38882,0.375027,
7.0056,45.3589,23.3055,4.39333,0.36735,
7.0056,45.3879,23.2644,4.39738,0.359821,
7.0056,45.4225,23.2287,4.4013,0.351297,
7.0056,45.462,23.1993,4.40478,0.342719,
7.0056,45.5165,23.1704,4.40822,0.332944,
7.0056,45.5728,23.1487,4.41061,0.324807,
7.0056,45.6292,23.1341,4.41223,0.317996,
7.0056,45.6861,23.1254,4.41306,0.312823,
7.0056,45.7487,23.1177,4.41341,0.308294,
7.0056,45.8114,23.1167,4.41341,0.304336,
7.0056,45.8842,23.1165,4.41341,0.300176,
7.0056,45.9301,23.1194,4.41341,0.297396,
7.0056,46.0054,23.1272,4.41254,0.29191,
7.0056,46.0975,23.1409,4.41254,0.284657,
7.0056,46.187,23.1596,4.41313,0.275582,
7.0056,46.3026,23.1812,4.41442,0.264168,
7.0056,46.399,23.2064,4.4149,0.253104,
7.0056,46.5063,23.231,4.41431,0.241838,
7.0056,46.6064,23.2598,4.41243,0.229173,
7.0056,46.7067,23.2923,4.40888,0.216213,
7.01057,46.8068,23.3335,4.40316,0.201154,
7.02262,46.8956,23.3694,4.3966,0.188305,
7.04276,46.9739,23.4092,4.38861,0.175787,
7.07291,47.0464,23.4511,4.37851,0.163839,
7.12043,47.1225,23.5001,4.36722,0.15388,
7.17763,47.1906,23.5561,4.35406,0.145062,
7.2609,47.2647,23.608,4.33871,0.138067,
7.36194,47.3272,23.6568,4.32306,0.134035,
7.46915,47.3795,23.7051,4.30898,0.132691,
7.58344,47.4345,23.7584,4.29416,0.133575,
7.71962,47.4917,23.8032,4.27901,0.136944,
7.88046,47.5346,23.8599,4.26336,0.143074,
8.0549,47.5895,23.9077,4.24767,0.151708,
8.2549,47.6325,23.9645,4.23136,0.163361,
8.46971,47.6843,24.0271,4.21526,0.176652,
8.69603,47.7206,24.0898,4.19946,0.19079,
8.91943,47.7649,24.1713,4.18403,0.205812,
9.19767,47.8082,24.2524,4.16655,0.223374,
9.48359,47.8434,24.3197,4.14992,0.239095,
9.75089,47.8811,24.4014,4.13407,0.252644,
9.99805,47.9155,24.4866,4.1189,0.263689,
10.2412,47.9617,24.5594,4.10499,0.271752,
10.4643,47.987,24.6295,4.09186,0.277146,
10.6841,48.0124,24.6992,4.07944,0.280626,
10.9164,48.046,24.7749,4.06515,0.282301,
11.1359,48.084,24.8483,4.05142,0.282301,
11.3588,48.1109,24.9191,4.03822,0.280699,
11.5706,48.1477,25.0041,4.02331,0.277294,
11.8322,48.1856,25.0732,4.00805,0.273078,
12.069,48.2134,25.1466,3.99341,0.268494,
12.2759,48.2421,25.2188,3.97988,0.264315,
12.5188,48.2747,25.287,3.96572,0.2601,
12.7269,48.3074,25.3526,3.95328,0.256804,
12.9202,48.3259,25.4101,3.94255,0.254209,
13.1293,48.3509,25.488,3.93137,0.251908,
13.3642,48.3774,25.5443,3.92033,0.249938,
13.5738,48.3992,25.6067,3.91144,0.248428,
13.7985,48.426,25.6745,3.90262,0.246919,
14.0229,48.4445,25.7538,3.89487,0.245004,
14.2567,48.4606,25.8206,3.88883,0.242648,
14.4895,48.468,25.878,3.88465,0.239795,
14.7158,48.4822,25.9354,3.88185,0.235726,
14.9357,48.4876,25.9951,3.88049,0.230277,
15.1741,48.4848,26.0573,3.88031,0.223245,
15.3913,48.4936,26.1165,3.88253,0.215753,
15.6073,48.4804,26.1691,3.8855,0.208058,
15.8174,48.475,26.2277,3.88977,0.19924,
16.0267,48.4678,26.2734,3.89496,0.190256,
16.3175,48.464,26.3576,3.90466,0.176652,
16.5666,48.4503,26.4059,3.9135,0.166343,
16.7747,48.4286,26.4548,3.92079,0.158611,
16.9551,48.4161,26.5013,3.92734,0.151947,
17.1208,48.4034,26.5465,3.93303,0.146977,
17.2789,48.39,26.5972,3.93796,0.143,
17.4204,48.3764,26.6377,3.94144,0.140552,
17.5484,48.3652,26.6913,3.94411,0.139006,
17.6649,48.3503,26.733,3.94584,0.138196,
17.7702,48.3363,26.7818,3.94685,0.137993,
17.8612,48.3204,26.8301,3.94744,0.138877,
17.9435,48.2979,26.8911,3.94744,0.140258,
17.9892,48.2837,26.9323,3.94623,0.141546,
18.0146,48.2731,26.9661,3.94542,0.142706,
18.0292,48.2644,26.9986,3.94441,0.143921,
18.0326,48.2576,27.0248,3.94334,0.145081,
18.0278,48.2533,27.0444,3.94249,0.14602,
18.0198,48.2509,27.0571,3.94175,0.146664,
18.0112,48.2508,27.0633,3.94129,0.146811,
18.0054,48.2523,27.0648,3.94098,0.145173,
18.0053,48.2556,27.0621,3.94098,0.142062,
18.0147,48.2599,27.0556,3.94251,0.137146,
18.0364,48.2653,27.0466,3.94483,0.129488,
18.0685,48.2711,27.0352,3.94759,0.121646,
18.1113,48.2772,27.0232,3.95107,0.112626,
18.1702,48.2841,27.0089,3.95516,0.102943,
18.2481,48.2917,26.9928,3.96007,0.0931491,
18.3456,48.299,26.9759,3.96537,0.0835949,
18.4592,48.3033,26.9643,3.97055,0.0752741,
18.5815,48.3052,26.9526,3.97504,0.0688677,
18.7313,48.2954,26.9494,3.97866,0.0643392,
18.8829,48.2734,26.9561,3.9812,0.0617987,
19.0704,48.2447,26.9676,3.98295,0.060823,
19.2824,48.1957,26.9907,3.98338,0.0627376,
19.5214,48.1372,27.0105,3.98194,0.0668796,
19.7287,48.0867,27.0403,3.979,0.0718868,
19.9456,48.0291,27.0791,3.9746,0.0780722,
20.1653,47.9682,27.1115,3.96917,0.0844601,
20.397,47.9116,27.1549,3.9623,0.0912898,
20.6134,47.8634,27.198,3.95468,0.0976593,
20.8346,47.8237,27.2455,3.94564,0.103882,
21.0548,47.7855,27.2933,3.93592,0.109275,
21.2736,47.748,27.3407,3.92572,0.113749,
21.4855,47.7201,27.3884,3.91501,0.117504,
21.7163,47.7025,27.443,3.90241,0.120873,
21.9401,47.6744,27.4981,3.89071,0.123487,
22.1473,47.649,27.5432,3.88023,0.125604,
22.3683,47.631,27.5872,3.86996,0.127537,
22.5781,47.6041,27.6312,3.86107,0.129212,
22.8168,47.576,27.681,3.8519,0.130961,
23.0198,47.5531,27.7334,3.84468,0.132268,
23.2369,47.5161,27.7644,3.83879,0.133354,
23.4533,47.4791,27.8052,3.83362,0.134348,
23.6739,47.4372,27.8453,3.82882,0.135232,
23.894,47.395,27.8847,3.82455,0.136042,
24.133,47.3373,27.9243,3.82016,0.136852,
24.3717,47.28,27.9679,3.81586,0.13768,
24.5759,47.229,28.0005,3.81216,0.138288,
24.7847,47.1752,28.0288,3.80857,0.138895,
24.9883,47.1212,28.0601,3.80505,0.139558,
25.206,47.0613,28.0926,3.80146,0.140405,
25.4179,47.0004,28.1272,3.79828,0.141141,
25.6144,46.944,28.1506,3.79553,0.141859,
25.8144,46.8761,28.1755,3.79294,0.142485,
26.0174,46.8084,28.1996,3.7901,0.142687,
26.223,46.727,28.22,3.78694,0.142687,
26.4391,46.6344,28.2394,3.78272,0.140147,
26.6278,46.5433,28.2546,3.77795,0.136889,
26.7975,46.4539,28.2676,3.77195,0.132894,
26.9684,46.3515,28.2797,3.7642,0.128439,
27.1937,46.1965,28.2948,3.75041,0.123045,
27.3398,46.0829,28.3046,3.73843,0.119842,
27.4704,45.971,28.3131,3.72536,0.117302,
27.5939,45.8547,28.3201,3.71188,0.115498,
27.6974,45.7495,28.3258,3.69795,0.114264,
27.7886,45.6487,28.3297,3.68563,0.113601,
27.8719,45.549,28.3325,3.67297,0.113252,
27.9301,45.4736,28.3333,3.66247,0.113252,
27.97,45.4155,28.3341,3.65456,0.113252,
27.9959,45.3729,28.3332,3.64813,0.114135,
28.009,45.3442,28.3326,3.64355,0.114872,
28.0131,45.3259,28.3313,3.64031,0.115626,
28.0081,45.3192,28.3297,3.63839,0.116308,
27.9967,45.321,28.328,3.6376,0.116989,
27.9823,45.3284,28.3264,3.6376,0.117559,
27.9637,45.3418,28.3248,3.63849,0.118075,
27.9453,45.3571,28.3234,3.64023,0.118535,
27.9261,45.3749,28.3223,3.64224,0.118885,
27.9087,45.3918,28.3215,3.64434,0.119124,
27.8901,45.4114,28.3203,3.64677,0.119253,
27.8745,45.4297,28.3198,3.64911,0.119511,
27.8633,45.4436,28.3194,3.65084,0.119713,
27.8552,45.4543,28.3192,3.65231,0.119713,
27.8497,45.4623,28.3193,3.65347,0.119713,
27.8458,45.4691,28.3193,3.65448,0.119713,
27.8443,45.4732,28.3195,3.65526,0.119713,
27.8443,45.4752,28.3198,3.65557,0.119713,
27.8459,45.4752,28.3201,3.65585,0.119713,
27.8487,45.4735,28.3205,3.65585,0.119713,
27.8515,45.4714,28.3207,3.65585,0.118848,
27.8548,45.4687,28.3209,3.65585,0.118848,
27.8577,45.466,28.3207,3.65498,0.118848,
27.8601,45.4636,28.3207,3.65498,0.118848,
27.8622,45.4615,28.3207,3.6545,0.118848,
27.8636,45.4601,28.3207,3.65417,0.118848,
27.8646,45.458,28.3218,3.65406,0.118848,
27.8653,45.4567,28.3212,3.65378,0.118848,
27.8653,45.4563,28.3217,3.65354,0.118848,
27.8653,45.4561,28.3211,3.65351,0.118848,
27.8653,45.4558,28.3211,3.65351,0.118848,
27.8653,45.4554,28.3214,3.65351,0.118848,
27.8653,45.4554,28.3212,3.65351,0.118848,
27.8642,45.4565,28.321,3.65351,0.118848,
27.8642,45.4565,28.3208,3.65351,0.118848,
27.8642,45.4565,28.3207,3.65351,0.118848,
27.8642,45.4565,28.3207,3.65351,0.118848,
27.8642,45.4565,28.3207,3.65351,0.118848,
27.8642,45.4565,28.3207,3.65351,0.118848,
27.8642,45.4565,28.3207,3.65351,0.118848,
27.8642,45.4565,28.3207,3.65351,0.118848,
27.8642,45.4565,28.3207,3.65351,0.118848,
27.8642,45.4565,28.3207,3.65351,0.118848,
27.8642,45.4565,28.3207,3.65351,0.118848,
27.8642,45.4565,28.3207,3.65351,0.118848,
27.8642,45.4565,28.3207,3.65351,0.118848,
27.8642,45.4565,28.3207,3.65351,0.118848,
27.8642,45.4565,28.3207,3.65351,0.118848,
27.8642,45.4565,28.3207,3.65351,0.118848,
27.8642,45.4565,28.3207,3.65351,0.118848,
27.8642,45.4565,28.3207,3.65351,0.118848,
27.8642,45.4565,28.3207,3.65351,0.118848,
27.8642,45.4565,28.3207,3.65351,0.118848,
27.8642,45.4565,28.3207,3.65351,0.118848,
27.8642,45.4565,28.3207,3.65351,0.118848,
27.8642,45.4565,28.3207,3.65351,0.118848,
27.8642,45.4565,28.3207,3.65351,0.118848,
27.8642,45.4565,28.3207,3.65351,0.118848,
27.8642,45.4565,28.3207,3.65351,0.118848,
27.8642,45.4565,28.3207,3.65351,0.118848,
27.8638,45.4569,28.3207,3.65351,0.118848,
27.8642,45.4565,28.3207,3.65351,0.117651,
27.8708,45.4538,28.3188,3.65439,0.114853,
27.8865,45.4507,28.3166,3.65671,0.111079,
27.9156,45.4472,28.314,3.66104,0.105612,
27.9545,45.4436,28.3104,3.66693,0.0999236,
28.0087,45.4394,28.3073,3.67536,0.0935909,
28.0823,45.4333,28.3051,3.68635,0.0872951,
28.1697,45.4236,28.3074,3.69971,0.0820854,
28.2851,45.4053,28.3095,3.71707,0.0773543,
28.4144,45.3779,28.3175,3.73819,0.074372,
28.5491,45.345,28.329,3.75951,0.0730834,
28.7196,45.2907,28.3457,3.78924,0.0726048,
28.8806,45.236,28.364,3.81814,0.0734884,
29.0522,45.176,28.3858,3.85324,0.075182,
29.2088,45.1144,28.4063,3.88574,0.0770781,
29.3558,45.0581,28.4299,3.92119,0.0793976,
29.5067,45.0029,28.4504,3.95941,0.0820485,
29.6563,44.9475,28.4744,4.00011,0.0847915,
29.7973,44.896,28.5006,4.04094,0.0877185,
29.9425,44.8539,28.5312,4.08849,0.0912714,
30.0912,44.8102,28.5545,4.13354,0.094898,
30.2254,44.7793,28.5893,4.18565,0.0992424,
30.389,44.7504,28.6276,4.23744,0.103697,
30.5189,44.7364,28.6548,4.28258,0.107582,
30.6336,44.7208,28.6838,4.32199,0.110859,
30.7419,44.7128,28.7137,4.36146,0.11408,
30.8442,44.7081,28.7431,4.3999,0.117044,
30.9509,44.6993,28.7728,4.43894,0.119805,
31.0619,44.6864,28.8075,4.48092,0.12253,
31.1662,44.6663,28.8272,4.51556,0.124739,
31.265,44.6414,28.8502,4.55057,0.127022,
31.3611,44.608,28.8668,4.5829,0.129415,
31.4666,44.5618,28.8794,4.61874,0.132636,
31.5825,44.4923,28.8893,4.65514,0.137018,
31.6915,44.4134,28.8883,4.68665,0.141878,
31.7914,44.329,28.8829,4.71592,0.147419,
31.8921,44.235,28.8705,4.74527,0.153954,
32.0045,44.1206,28.8499,4.77643,0.162072,
32.1276,43.987,28.8218,4.80826,0.171056,
32.2562,43.8417,28.782,4.84479,0.181806,
32.402,43.6739,28.741,4.88085,0.193091,
32.5368,43.5183,28.6934,4.91881,0.204449,
32.6834,43.3508,28.6469,4.95866,0.214445,
32.8373,43.1794,28.6002,5.00045,0.223558,
32.9783,43.0296,28.5617,5.0371,0.22978,
33.1025,42.9031,28.5291,5.07365,0.234456,
33.2374,42.7766,28.4962,5.11369,0.237806,
33.3609,42.6697,28.47,5.15089,0.239831,
33.4792,42.5789,28.4464,5.18981,0.240973,
33.6093,42.488,28.4278,5.23246,0.241562,
33.7333,42.416,28.416,5.27605,0.241654,
33.843,42.3656,28.4104,5.3185,0.241783,
33.9604,42.3233,28.4099,5.36175,0.242317,
34.0845,42.2924,28.4224,5.41206,0.243513,
34.1996,42.2839,28.4426,5.46209,0.245262,
34.3087,42.2864,28.467,5.50837,0.247342,
34.4052,42.3038,28.4997,5.55285,0.249717,
34.5012,42.334,28.54,5.59863,0.252478,
34.601,42.3801,28.59,5.64885,0.255939,
34.6979,42.4399,28.6511,5.69782,0.259418,
34.7836,42.5061,28.702,5.74104,0.262658,
34.8688,42.5854,28.7632,5.78592,0.266101,
34.9534,42.683,28.8311,5.83322,0.269654,
35.0466,42.8043,28.9109,5.88246,0.273115,
35.1419,42.9454,28.998,5.93299,0.27641,
35.2283,43.0983,29.0918,5.98117,0.278987,
35.308,43.2586,29.1714,6.02134,0.28081,
35.3813,43.4236,29.2565,6.05898,0.282135,
35.4563,43.6108,29.3498,6.09681,0.28289,
35.5222,43.7964,29.4467,6.1285,0.28289,
35.5936,44.0089,29.5399,6.16005,0.282025,
35.6558,44.2038,29.6396,6.18556,0.280331,
35.7194,44.4369,29.7385,6.20937,0.277938,
35.7753,44.6357,29.8463,6.2279,0.275121,
35.8335,44.8731,29.9392,6.24403,0.272065,
35.8822,45.0922,30.0458,6.25511,0.269046,
35.9257,45.31,30.1364,6.26165,0.266414,
35.9613,45.5132,30.2342,6.26432,0.264371,
35.9935,45.7284,30.3221,6.26306,0.262879,
36.0196,45.9378,30.4134,6.25738,0.261996,
36.0386,46.124,30.5003,6.24837,0.261701,
36.0556,46.3302,30.5818,6.23532,0.261333,
36.0685,46.5346,30.6805,6.21787,0.261112,
36.0776,46.7369,30.7588,6.19928,0.261112,
36.0847,46.9405,30.8436,6.17715,0.261112,
36.0904,47.1323,30.9178,6.15592,0.261112,
36.0964,47.3204,30.9968,6.13374,0.260284,
36.1053,47.5072,31.0764,6.11303,0.258811,
36.1187,47.6876,31.155,6.09192,0.256933,
36.1359,47.8508,31.2278,6.07384,0.255129,
36.1608,48.0369,31.3125,6.05276,0.252644,
36.1882,48.1871,31.389,6.03586,0.250269,
36.2182,48.3442,31.4636,6.01788,0.246864,
36.2525,48.5053,31.5364,5.99995,0.242593,
36.2792,48.6393,31.6011,5.98389,0.237475,
36.3054,48.7729,31.6662,5.96696,0.231198,
36.3273,48.9051,31.7347,5.94892,0.222987,
36.3442,49.0357,31.7918,5.93086,0.214151,
36.3559,49.158,31.8493,5.91237,0.203916,
36.3623,49.2842,31.9076,5.89176,0.19252,
36.3634,49.4129,31.9702,5.86998,0.180279,
36.3577,49.5367,32.021,5.84829,0.168681,
36.3459,49.6644,32.0836,5.8246,0.157046,
36.3263,49.7999,32.1347,5.80025,0.147271,
36.3022,49.9218,32.1858,5.77665,0.140313,
36.2752,50.0289,32.2324,5.75595,0.136244,
36.2444,50.1319,32.2742,5.73699,0.134459,
36.2072,50.2388,32.3159,5.71741,0.134459,
36.17,50.3257,32.3505,5.70191,0.136079,
36.1293,50.41,32.3858,5.68771,0.138398,
36.0835,50.4921,32.4163,5.67508,0.140736,
36.0383,50.5632,32.4431,5.66481,0.142246,
35.9895,50.6305,32.4675,5.65588,0.142687,
35.9375,50.6946,32.4856,5.64927,0.141822,
35.89,50.748,32.4998,5.64445,0.139871,
35.845,50.7955,32.5107,5.64073,0.136962,
35.8057,50.8355,32.5192,5.63797,0.13363,
35.7665,50.8752,32.5258,5.63573,0.130059,
35.7262,50.9156,32.5331,5.63383,0.12588,
35.6878,50.954,32.5408,5.63234,0.121572,
35.6507,50.9926,32.55,5.6312,0.117375,
35.6161,51.032,32.5586,5.63048,0.113546,
35.5837,51.0736,32.5709,5.62989,0.109883,
35.5558,51.1148,32.5835,5.62989,0.10725,
35.5289,51.1628,32.6019,5.63123,0.10506,
35.5084,51.2093,32.6189,5.63309,0.10401,
35.4918,51.2581,32.6412,5.63567,0.103826,
35.478,51.3129,32.6644,5.63906,0.103826,
35.4669,51.3708,32.6907,5.64309,0.105465,
35.4583,51.43,32.7178,5.64747,0.10749,
35.4515,51.4951,32.748,5.65261,0.109901,
35.4459,51.559,32.7775,5.65745,0.11235,
35.4411,51.6299,32.8129,5.6631,0.115093,
35.4365,51.7066,32.8462,5.66877,0.11767,
35.4324,51.78,32.8803,5.67402,0.119934,
35.4284,51.8547,32.9151,5.67895,0.121812,
35.424,51.9339,32.952,5.68375,0.123358,
35.4198,52.0157,32.9902,5.68764,0.124426,
35.4163,52.0926,33.0313,5.69077,0.125089,
35.4134,52.1734,33.0642,5.69296,0.125604,
35.4116,52.2508,33.1009,5.69465,0.126119,
35.4115,52.3315,33.1423,5.69585,0.126488,
35.4133,52.4231,33.1866,5.69662,0.126966,
35.4186,52.5174,33.2306,5.69725,0.127482,
35.4256,52.6048,33.2772,5.69784,0.12796,
35.4348,52.6945,33.3196,5.69857,0.128457,
35.4462,52.7827,33.3648,5.69964,0.129083,
35.4578,52.8689,33.4119,5.70084,0.129691,
35.4714,52.9568,33.4576,5.70214,0.130261,
35.4843,53.0447,33.4998,5.70354,0.130593,
35.4982,53.1345,33.5465,5.70492,0.130906,
35.5122,53.2287,33.5953,5.70645,0.131127,
35.5259,53.3225,33.6471,5.70789,0.131421,
35.5383,53.4118,33.6905,5.70918,0.131495,
35.5507,53.5011,33.7373,5.71047,0.131716,
35.562,53.5809,33.7854,5.71174,0.131918,
35.5736,53.6654,33.8273,5.71301,0.132084,
35.5854,53.7465,33.8681,5.71426,0.132176,
35.5986,53.8195,33.9088,5.71551,0.132342,
35.6137,53.8865,33.95,5.71695,0.132507,
35.632,53.9483,33.9873,5.71857,0.132673,
35.6557,54.0099,34.0264,5.72057,0.132673,
35.6842,54.0651,34.0616,5.72287,0.132673,
35.7216,54.1135,34.1017,5.72554,0.132673,
35.7606,54.1532,34.1354,5.7281,0.132673,
35.8053,54.1872,34.1658,5.73068,0.132728,
35.8494,54.2141,34.1968,5.73326,0.134035,
35.9006,54.2347,34.2226,5.73594,0.135177,
35.9614,54.254,34.2555,5.73911,0.136576,
36.0196,54.2674,34.2796,5.74209,0.137883,
36.0856,54.2783,34.3074,5.74566,0.139374,
36.1639,54.2868,34.3428,5.75041,0.141086,
36.25,54.294,34.3748,5.75577,0.142761,
36.3418,54.2962,34.4011,5.76126,0.144105,
36.4262,54.2936,34.428,5.76689,0.145154,
36.5119,54.2908,34.455,5.77263,0.146056,
36.6004,54.288,34.4852,5.77917,0.146811,
36.6982,54.2781,34.5104,5.78603,0.1474,
36.8033,54.2669,34.5398,5.79382,0.147805,
36.9016,54.2556,34.5718,5.80115,0.147124,
37.0093,54.2358,34.5932,5.80844,0.144841,
37.1095,54.2181,34.6202,5.816,0.141601,
37.2193,54.1911,34.6416,5.8234,0.137054,
37.3394,54.1593,34.6686,5.83185,0.1312,
37.4544,54.1261,34.6903,5.84006,0.124389,
37.5962,54.075,34.7108,5.84848,0.116823,
37.714,54.0283,34.7291,5.8559,0.110546,
37.8289,53.9775,34.7403,5.86263,0.10506,
37.9494,53.9186,34.7511,5.86978,0.100071,
38.0704,53.8538,34.7602,5.87723,0.0956159,
38.2012,53.7777,34.7632,5.88518,0.0916396,
38.3364,53.6928,34.764,5.894,0.0876265,
38.4628,53.6091,34.7611,5.90311,0.0838342,
38.6169,53.5017,34.7539,5.91503,0.0790294,
38.7985,53.3649,34.7416,5.92797,0.0741879,
38.9513,53.2504,34.7304,5.94115,0.068923,
39.1172,53.1264,34.7156,5.95488,0.0632346,
39.297,52.9948,34.7014,5.97095,0.0561288,
39.4663,52.8746,34.6909,5.98711,0.0481209,
39.6356,52.7602,34.6829,6.0042,0.0384562,
39.8164,52.6401,34.6793,6.02248,0.0265272,
39.9993,52.5268,34.6759,6.04131,0.0123523,
40.1789,52.4171,34.6791,6.06012,-0.0038659,
40.3585,52.314,34.6818,6.07927,-0.0229928,
40.5672,52.2018,34.6932,6.10241,-0.047808,
40.7404,52.1094,34.7011,6.12069,-0.0695857,
40.9077,52.0252,34.7156,6.14006,-0.09418,
41.0811,51.9407,34.7301,6.1601,-0.120928,
41.2561,51.8581,34.7439,6.18081,-0.150254,
41.4322,51.7771,34.7669,6.20274,-0.180518,
41.6092,51.6974,34.7861,6.2249,-0.21196,
41.7869,51.6189,34.8037,6.24729,-0.243311,
41.9426,51.5514,34.8195,6.26735,-0.271403,
42.099,51.485,34.8389,6.28895,-0.300157,
42.2665,51.4177,34.8689,6.3133,-0.332465,
42.4328,51.3525,34.8868,6.33639,-0.361533,
42.6035,51.2809,34.9151,6.35807,-0.38922,
42.757,51.2227,34.9306,6.37659,-0.414366,
42.8972,51.1653,34.9511,6.39263,-0.438648,
43.0247,51.113,34.9719,6.40689,-0.460518,
43.1462,51.0597,34.9866,6.41726,-0.479718,
43.2696,51.0007,35.0021,6.42606,-0.499968,
43.379,50.9379,35.0134,6.43138,-0.517235,
43.4853,50.8683,35.0235,6.43405,-0.53465,
43.5904,50.7846,35.0315,6.4337,-0.550519,
43.6919,50.6896,35.0356,6.42933,-0.564233,
43.7874,50.5807,35.0374,6.42166,-0.574524,
43.8697,50.4687,35.036,6.41168,-0.581777,
43.9525,50.3385,35.0322,6.39885,-0.586453,
44.0242,50.2049,35.0262,6.38427,-0.588349,
44.0932,50.058,35.015,6.36724,-0.587465,
44.1596,49.9016,35.004,6.34973,-0.5836,
44.2255,49.7369,34.9849,6.33004,-0.57677,
44.3054,49.5333,34.9539,6.30782,-0.566185,
44.3851,49.335,34.9168,6.28692,-0.553593,
44.4796,49.1104,34.8638,6.2631,-0.536031,
44.5901,48.8641,34.8039,6.23779,-0.513296,
44.7104,48.6133,34.7428,6.2161,-0.489898,
44.8304,48.3772,34.6788,6.19574,-0.463905,
44.962,48.1265,34.6088,6.17468,-0.431119,
45.113,47.8515,34.5247,6.15504,-0.396068,
45.2644,47.5742,34.4571,6.13687,-0.356526,
45.4092,47.305,34.3747,6.1208,-0.314314,
45.5512,47.0298,34.3089,6.106,-0.271274,
45.6909,46.7523,34.2359,6.09263,-0.22643,
45.8144,46.4892,34.1662,6.08048,-0.179597,
45.958,46.1566,34.0779,6.06609,-0.124076,
46.0676,45.8669,33.9932,6.05289,-0.0726969,
46.1711,45.5717,33.9188,6.04116,-0.0279816,
46.2523,45.306,33.8447,6.0289,0.0148928,
46.3207,45.0495,33.7711,6.01666,0.052944,
46.3779,44.8019,33.6917,6.00298,0.0906271,
46.427,44.5324,33.6085,5.98551,0.12901,
46.4654,44.2679,33.5241,5.96755,0.162091,
46.4898,44.0335,33.4462,5.94849,0.190974,
46.5056,43.8055,33.3746,5.92813,0.217096,
46.5146,43.5625,33.2812,5.90151,0.24401,
46.5165,43.3207,33.1856,5.87381,0.266138,
46.5088,43.0985,33.1148,5.84739,0.282411,
46.4962,42.897,33.0357,5.81959,0.296089,
46.4763,42.6883,32.9514,5.78845,0.307374,
46.4534,42.4984,32.8663,5.75746,0.314848,
46.4262,42.3188,32.7974,5.727,0.318971,
46.3938,42.1401,32.7202,5.69566,0.320536,
46.3581,41.9757,32.6473,5.66435,0.31875,
46.3182,41.8063,32.5713,5.63072,0.314001,
46.2723,41.639,32.4942,5.59556,0.306582,
46.2153,41.4492,32.4054,5.55213,0.294966,
46.159,41.2946,32.3298,5.51642,0.284491,
46.1049,41.1494,32.2585,5.48199,0.274146,
46.0433,40.9954,32.1814,5.44297,0.263284,
45.9842,40.8577,32.0981,5.40482,0.253693,
45.9241,40.722,32.0279,5.36782,0.245943,
45.8539,40.5825,31.9638,5.32896,0.239371,
45.7959,40.4702,31.901,5.29525,0.235542,
45.7389,40.3656,31.8406,5.26116,0.233536,
45.6789,40.2627,31.7788,5.22937,0.233425,
45.6044,40.1428,31.7036,5.18695,0.239113,
45.5376,40.0542,31.6425,5.15663,0.246477,
45.48,39.9863,31.5889,5.13016,0.255939,
45.4222,39.9263,31.5454,5.1063,0.266488,
45.3659,39.8776,31.5029,5.08613,0.277238,
45.3127,39.8457,31.4682,5.07017,0.287179,
45.2609,39.8158,31.4346,5.05586,0.297157,
45.2103,39.7903,31.403,5.04395,0.306619,
45.1621,39.7667,31.3731,5.03471,0.314516,
45.1202,39.7437,31.3462,5.02849,0.321015,
45.0754,39.7109,31.3142,5.0251,0.325819,
45.0413,39.6732,31.2851,5.0249,0.327587,
45.0126,39.6324,31.2575,5.02888,0.32766,
44.9876,39.5828,31.2255,5.03558,0.323702,
44.9639,39.5214,31.1924,5.04559,0.317627,
44.9431,39.4494,31.1598,5.05883,0.308589,
44.9247,39.3697,31.1224,5.07447,0.297194,
44.9092,39.2733,31.0796,5.09507,0.281546,
44.8993,39.1717,31.0327,5.11924,0.262732,
44.8953,39.0629,30.9916,5.14443,0.243182,
44.8979,38.942,30.9429,5.17624,0.218495,
44.9103,38.8197,30.8915,5.21429,0.1916,
44.9348,38.6866,30.8425,5.25302,0.165901,
44.9634,38.5733,30.7926,5.29536,0.140073,
45.0009,38.4681,30.7503,5.33796,0.117983,
45.0435,38.3721,30.7051,5.38323,0.0961313,
45.0945,38.2808,30.6531,5.43534,0.0750899,
45.1541,38.1996,30.6081,5.48595,0.0570861,
